text,AC_Political-activists,American,Arab,Atheists-,Belorus,Belorussian,Catholics,Caucasian,Caucasian-Countries,Central-Asian,China,Chinese,Christian,Dark-skinned,Eastern-religions-,English,Estonian,Females,French,Gay-Men,General,German,Germany,Homosexual-individuals,Indian,Israel,Japanese,Jewish,Jews-,Korean,Latvian,Lesbians,Lithuania,Lithuanian,Males-,Muslims-(Islam),Orientation-/-Gender-Unspecified,Orthodox-Christians,Other,Other-African,Other-Asian,Other-Christian,Other-European,PP_DP,PP_LP,PP_LS,PP_LSDP,PP_LVŽS,PP_NS,PP_Other,PP_TS-LKD,PP_Tautininkai,PV_Communist/USSR,PV_Conservative,PV_Eponyms,PV_Left/socialist,PV_Liberal,PV_OTHER,PV_Politician,PV_Pro-Russian,Pagans-,Palestine-region,Palestinians,Pedophile,Poland,Polish,Religious-people,Roma,Russia,Russian,S.Orientation-Other-,Swedish,Trans-women,Transgender-Individuals,UK,UNIVERSAL,USA,Ukraine,Ukrainian,Unspecified-ethnicity
"Tai, ką perskaitėme, nepamirškime, parašė Metų tolerancijos žmogus (neprisimenu gerai, kuriais metais jis pelnė šį garbingą apdovanojimą). Prisimenu tik tiek, kad šis Lietuvos didvyris tą apdovanojimą pelnė už išreikštą poziciją Šustausko laikysenos atžvilgiu, sakydamas: „Aš sutikčiau visą gyvenimą valyti Šustausko batus, kad išgelbėčiau bent vieną žydų vaiką"". Minties policija tikrai negalės pastoriaus T. Šerno apkaltinti nei šališkumu, nei netolerancija, nei ksenofobija, nei priklausymu neonaciams. Bet pasakyta šventa teisybė: tos jaunimo eisenos yra ne priežastis, o pasekmė. Pasekmė valstybėje ir visuomenėje įsigalėjusios veidmainystės, dvigubų standartų taikymo, cinizmo, melo, demagogijos, kilnumo ir gėrio niekinimo. Tikiu, kad ateinančiais metais skustagalviai į šias jaunimo eitynes nebus įleisti, to neleis patys eitynių organizatoriai (ir gerai padarys), bet jaunimas apie visuomenės skaudulius pasakys dar garsiau, ir eisenoje dalyvaus dvigubai daugiau žmonių.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tai, va, ir klausiu, nes iki naujų rinkimų 3/4 Lietuvos gyvens užsieniuose, jei ir toliau bus tokie emigracijos tempai... :( Likusieji arba neis balsuoti, arba rinks visokius dar didesnius populistus, tipo, paksistus, darbiečius ar net Prunckienę. Bus dar juoko toj mūsų šalelėj... Pasakykys bobutėms, kad jų pensija pakils dar daugiau nei žada (kuo aš irgi netikiu) Butkevičius, kokia nors Brazauskienė ir išrinks jos chebrytę. Jau su Valinsku kaimiečiai prisivaidino...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tai,ka aprasei musulmonu salyse jau nuo mazens yra daroma,tik nekaltybe reikia issaugoti.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tai,kad sita kgbiste jau nuo vaikystes paranoja serga,ko bl is jos noreti,o kad Kubilo neliks tai jau cia gera naujiena,man dabar poxui kas valdys tik ne piderastiniai konservai su pedofiliniais Caplikais!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Taigi Dumciaus partieciu konservatoriu vyriausybe ir neskyre Sveikatingumo metams lesu. Protinguolis, net juokas ima.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Taigi LT ekonomika šiknoje, tai iš ko Andriukas surinks biudžetą? Nafta, dujos, elektra ir vanduo taigi visi naudojat, čia ir nusmaugia žmogelius. Tiesa dar liko oras ir šviesa (XIX a. Prahoje buvo mokesčiai nuo langų skaičiaus) Andriuk su savo biushalterka, dar turi kur lietuviukam kilpą užsmaugti. Bet sekančiuose rinkimuose konservai nesurinks nė 5 proc., nes kas paneigs galimybę, kad Kubilius su Grybauskaite tai ne projektas STREKOZA 2.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Taigi matome, ką jis sugebėjo padaryti kaip Hearts"" klubo direktorius, liko tas klubas su skolomis ir dar taip nuvarytas, kad iškrito iš Škotijos aukščiausios lygos. O dabar jis - geriausiai tinka vadovauti Lietuvos AUGALININKYSTEI. Mirk iš juoko!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Taigi nera gyvenimo jjums, pedikai. Visur, kur tik eisit, busit matomi. Sazine jums uzmaus pati kilpa ant kaklo. Ka jus cia norit mums irodyt? O saves jus supisti pyderai tai niekada neapgausit. Pyzdec jums susnos ir tiems, kurie jums parsidave.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Taigi referendumas patariamasis, jis iš viso nereikalingas buvo. AE bus statoma ir tai labai gerai. Šiandien net komunistai patvirtino, kad statys. Ką tie mūsų runkeliai gali suprasti apie atominę energiją ar ""patarti"" tuo klausimu? Jau rinkimų rezultatai rodo, kad didžioji piliečių dalis, deja, yra kvailų avių banda.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taigi tankas sovietinis simbolis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Taigi tik tie ir teeina į agentūras pirkti kelionių kurie galėtų paskui savo pykti išlieti jiems, taigi LIETUVIS. Kas turi proto ir moka anglų kalbą bent kažkiek patys planuojasi keliones. Šią vasarą skrisiu su 4 skrydžiais pabuvosiu 2 šalyse, viską užsisakiau pats. Jei kažkas bus blogai, pats spręsiu problemą, o nelėksiu ką galėčiau apkaltinti.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Taigi toli nereikia ieškoti Kaune tu babaju desantas nusėdo,aš sakiau kas čia vyksta,kiekvieną dieną važinejuosi darbo reikalais,po Kauną tikrai būdavo ir anksčiau matydavau,bet prieš praėjusio mėnesio pabaigą jų kaip tarakonų priviso ant kiekvieno kampo,ir nieko neveikia trinasi ant šaligatvio,sakyčiau kokas piicas,išvezioja,būna matosi iš anksčiau matyti kurie dirbdavo,dabar tai matosi kad nedirbantys matyt iš ten ir bus pabėge,bet svarbiausia kad nepradėtų nusikaltimų daryt,geriau varytu kur toliau nuo Lietuvos,kaip Rusai sako at gixa padalše",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taigi viskas parašyta. Tik parašė kas nepritarė. Visi kiti pritarė.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Taigi visuomene PAGEIDAUJA- ZMOGZUDZIO GAUJA, KARTU SU V. LANDSBERGIU- gaujos tarnu ir jo sunauja bei konservatoriais- GAUJOS TARNAIS - UZDARYTI I KAMERAS!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Taigi, Kauno diena rašo, kad Seimo nariai Gintaras Songaila ir Rytas Kupčinskas jau kreipėsi laišku į prezidentę ragindami ją įsikišti į teisingumo vykdymą ir šį kartą ir dergdami Laima Stankūnaitę. Manau, kad tas pavardes reikia įsiminti-gėda konservatoriams.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Taigi, konservatoriai pralaimėjo, ir tai jau nenuginčijamas faktas.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Taigi, lietrytis dabar turi etatine pederastu propagandos masina.Tekstas sakykim, juokingas, nes argumentacija priestarauja pati sau. Is vienos puses aiskinama, kad niekas nesidomi iprastu seimu lovos reikalais, tai kodel turetume pradeti dometis pedikais? Niekas ju ir nekliudo, kol jie tykiai tvarko savo reikalus, bet ne, jiems dar reikia viesumos, kad galetu visiems i akis pareikst, jog krushasi jie kitaip. Daugiau tai pasakyt jie tiesiog neturi ka, visas sito ""judejimo"", ""socgrupes"" ar kaip ta reiskini pavadint ideologijos branduolys- lovos reikalai, tai jei iprastos poros i gatves neina ir niekam neidomu ka jos daro miegamajame, kodel pedikai turi hipertrofuotai ispusti savo lovos reikalus ir visiems tai privalo buti idomu?Is kitos puses, stumiama mintis i pasamone, kad dar vienas iskrypimas prie jau esanciu neturetu buti didele beda. Betgi nuo smulkmenu ir prasideda visos bedos.Standartinis pedu propagandos argumentas- kad kazkokia mistine usa asociacija isbrauke pederastija is ligu saraso. Na ir kas kad isbrauke, protingam zmogui perdetas lovos reikalu propagavimas ir desperatiskas reikalavimas teisiu, kurias de facto jau ir turi, tikrai neatrodo sveiko proto vertas. Galu gale, mokslas nera visagalias absoliutas garbinimui, ir taip pat daznai klysta, net ir ensteino bei darvino teorijas paskutiniai tyrimai po truputi krutina is vietos.O labiausiai autorei reiketu kirsti per snuki, uz kliedesius, kad tikras vyras tai ""alu bambaliais sriaubiantis kaimo erelis"", tokiu atveju tik vistgaidis, su bobos manieromis ir istampytu anusu yra vyro idealas? Tik laiko klausimas, kada moters idealas bus karjeriste lesbiete, keicianti partneres pagal poreikius, o vaikus isivaikinanti. Moterys gimdancios ir ziurincios vaikus bus paskebtos- ""pilkomis vistomis, mazgotemis, vyru gujamomis avelemis"" ir pan. Ir visa tai, visiskai nekeicia poziurio i tradicines seimos vertybes...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Taigi, minusų daugėja, bet atsakymų taip ir nėra. Taip ir maniau, kad taip bus, nes ateistai tik akis draskyti ir temoka. Beje, čia Jums savišvietai apie manipuliacijas ir ateivius: youtube: /watch?v=35JWz2MzEC0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Taigi, taigi kaipgis - kiek ukrainiečių pasileido pas rusus"". O dar prisimink, kiek rusų pasieldo pas vokiečius per Antrą pasaulinį, įstojo į Vlasovo armiją ir kariavo prieš tą pačią stalininę Rusiją. Ir tuos remdamasis, juos pašlovink kaip šaunuolius.:)""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Taigi, tik matome tai, ko tikėtis galėjom prieš praėjusių metų Vėlines kai buvo sudarinėjama ši kriminalinė koalicija. Visi raudonieji politologai ir žurnalistai tada puolė dergti prezidentę, kad ji bandė sutrukdyti socdemams eiti į koaliciją su teisiama už sukčiavimą partija ir teisiamais tos partijos vadovais. Štai ir ""derlius"" - kaip ir buvo tikėtasi teismas jau nuteisė ir Gapšį ir Uspaskichą bei dar kelias jų parankines sukčiuvienes. Bet liūdniausia yra tai, kad užuot dirbusi valdančioji koalicija yra užsiėmusi vien uspaskichininkų kriminaliniais reikalais. Ar Seimo nariams už tai mokami atlyginimai? Kad traukiasi Gedvilas tai čia gera naujiena, nes netiko jis tam postui nei savi išvaizda nei kaip asmenybė. Tiesiog prasčiokėlis.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Taikos derybos prasides tada kai jankiai su savo isbarstytais zaisliukais pasdaulyje persikel i savo šali,tada ir prasides taika.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Taip ,jeigu paprasta boba užpyksta tai dar galima atsiprašyti jos ir jinai dovanos, bet jeigu komunistinės gaujos auklėtinė užsirūstino ,tai amen. Žiūrėkite ,prie vietinės reikšmės sukčių nesikabina,o jų yra tikrai daug. Pamažu susirinks į savo ratelį raudonos pakraipos padlaižūnus ir vėl vyriausybė ir prezidentūra pradės studijuoti, Markso kapitalą. Tad kubiliau ruoški roges ,kol dar yra sniego, šitas prakeiktas bolševikinis maras atėjo į Lietuvą ilgam. Čia neužteks keturiadešimt metų kaip Mozei, kad išmirtų krembliaus pakraipos satelitai.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Taip DP yra blogieciai - papirkineja visus, jus geriau pasidomekite ka isdarynejo kitos partijos! Dar baisiau, tie patys Konservai!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taip Kubilius atsidėkos už konservatorių palaikymą per rinkimus...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Taip Prezidente, Valstybes didziausia vertybe yra zmogus, bet beda ta, kad Lietuvoje tu zmoniu jau beveik nebeliko. Visi protingesni isejo ubagais per pasauli laimes ieskoti ir surado, silpnesni ir pensininkai baigia badu ismirti ir t.t. ir t.p. Valstybe valdo KORUMPUOTI PEDERASTAI, PEDOFILAI IR TESLAGALVIAI. Stai ir jus Prezidente nelabai aiski, nes visa liaudis kalba, kad esate LESBIJANKA. NA BUKITE JUS SAU TA LESBIJANKA I SVEIKATA, BE KAI JUS ATEJOTE I VALDZIA, JUS IJUNGETE ZALIA SVIESA VISAI LIETUVOS PEDOFILIJAI IR PEDERASTIJAI, O TAI TIKRAI NEGERAI. STAI BUVO PRIES JUS BROZOVSKIS, JIS SAVO KURVIASKOMS IR VISOKIOMS BUFETAVOMS MILIJONINES DOVANAS DOVANOJO IS PAVOGTU PINIGU, BET PEDERASTAI SU PEDOFILAIS TYKIAI SEDEJO IR PARADU NEORGANIZAVO. Zodziu jusu kaip prezidentes autoritetas toliau parasos netraukia ir tiek zyniu.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
